STATION,NAME,DATE,TAVG,TMAX,TMIN,TOBS
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-05-27,71,87,58,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-05-28,67,79,56,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-05-29,60,68,55,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-05-30,63,75,55,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-05-31,65,79,54,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-01,71,86,58,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-02,71,81,64,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-03,75,90,60,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-04,64,72,57,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-05,58,63,55,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-06,59,67,53,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-07,60,71,51,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-08,70,85,52,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-09,78,92,65,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-10,80,95,66,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-11,76,89,65,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-12,67,79,54,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-13,62,75,54,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-14,64,77,54,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-15,63,76,53,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-16,61,75,54,
USR0000CSRO,"SANTA ROSA PLATEAU CALIFORNIA, CA US",2020-06-17,60,72,53,
