STATION,NAME,DATE,TAVG,TMAX,TMIN,TOBS
USC00047813,"SAN JACINTO, CA US",2020-05-22,,81,54,
USC00047813,"SAN JACINTO, CA US",2020-05-23,,80,56,
USC00047813,"SAN JACINTO, CA US",2020-05-24,,90,53,
USC00047813,"SAN JACINTO, CA US",2020-05-25,,96,56,
USC00047813,"SAN JACINTO, CA US",2020-05-26,,99,61,
USC00047813,"SAN JACINTO, CA US",2020-05-27,,99,62,
USC00047813,"SAN JACINTO, CA US",2020-05-28,,93,62,
USC00047813,"SAN JACINTO, CA US",2020-05-29,,86,60,
USC00047813,"SAN JACINTO, CA US",2020-05-30,,81,60,
USC00047813,"SAN JACINTO, CA US",2020-05-31,,86,56,
USC00047813,"SAN JACINTO, CA US",2020-06-01,,89,57,
USC00047813,"SAN JACINTO, CA US",2020-06-02,,93,64,
USC00047813,"SAN JACINTO, CA US",2020-06-03,,102,66,
USC00047813,"SAN JACINTO, CA US",2020-06-04,,92,63,
USC00047813,"SAN JACINTO, CA US",2020-06-05,,72,60,
USC00047813,"SAN JACINTO, CA US",2020-06-06,,72,58,
USC00047813,"SAN JACINTO, CA US",2020-06-07,,77,57,
USC00047813,"SAN JACINTO, CA US",2020-06-08,,84,52,
USC00047813,"SAN JACINTO, CA US",2020-06-09,,95,53,
USC00047813,"SAN JACINTO, CA US",2020-06-10,,100,59,
USC00047813,"SAN JACINTO, CA US",2020-06-11,,97,61,
USC00047813,"SAN JACINTO, CA US",2020-06-12,,88,57,
USC00047813,"SAN JACINTO, CA US",2020-06-13,,84,53,
USC00047813,"SAN JACINTO, CA US",2020-06-14,,86,54,
USC00047813,"SAN JACINTO, CA US",2020-06-15,,91,59,
USC00047813,"SAN JACINTO, CA US",2020-06-16,,85,58,
USC00047813,"SAN JACINTO, CA US",2020-06-17,,80,59,
USC00047813,"SAN JACINTO, CA US",2020-06-18,,83,55,
USC00047813,"SAN JACINTO, CA US",2020-06-19,,86,56,
USC00047813,"SAN JACINTO, CA US",2020-06-20,,86,59,
USC00047813,"SAN JACINTO, CA US",2020-06-21,,89,60,
USC00047813,"SAN JACINTO, CA US",2020-06-22,,95,60,
USC00047813,"SAN JACINTO, CA US",2020-06-23,,96,62,
USC00047813,"SAN JACINTO, CA US",2020-06-24,,98,61,
USC00047813,"SAN JACINTO, CA US",2020-06-25,,93,60,
USC00047813,"SAN JACINTO, CA US",2020-06-26,,95,61,
USC00047813,"SAN JACINTO, CA US",2020-06-27,,93,63,
USC00047813,"SAN JACINTO, CA US",2020-06-28,,80,60,
USC00047813,"SAN JACINTO, CA US",2020-06-29,,78,60,
USC00047813,"SAN JACINTO, CA US",2020-06-30,,88,57,
USC00047813,"SAN JACINTO, CA US",2020-07-01,,86,61,
USC00047813,"SAN JACINTO, CA US",2020-07-02,,89,59,
USC00047813,"SAN JACINTO, CA US",2020-07-03,,95,57,
USC00047813,"SAN JACINTO, CA US",2020-07-04,,96,64,
USC00047813,"SAN JACINTO, CA US",2020-07-05,,101,64,
USC00047813,"SAN JACINTO, CA US",2020-07-06,,99,63,
USC00047813,"SAN JACINTO, CA US",2020-07-07,,97,59,
USC00047813,"SAN JACINTO, CA US",2020-07-08,,96,61,
USC00047813,"SAN JACINTO, CA US",2020-07-09,,98,58,
USC00047813,"SAN JACINTO, CA US",2020-07-10,,103,63,
USC00047813,"SAN JACINTO, CA US",2020-07-11,,106,71,
USC00047813,"SAN JACINTO, CA US",2020-07-12,,105,69,
USC00047813,"SAN JACINTO, CA US",2020-07-13,,98,69,
USC00047813,"SAN JACINTO, CA US",2020-07-14,,93,61,
USC00047813,"SAN JACINTO, CA US",2020-07-15,,94,59,
USC00047813,"SAN JACINTO, CA US",2020-07-16,,94,60,
USC00047813,"SAN JACINTO, CA US",2020-07-17,,95,61,
USC00047813,"SAN JACINTO, CA US",2020-07-18,,98,62,
USC00047813,"SAN JACINTO, CA US",2020-07-19,,98,64,
USC00047813,"SAN JACINTO, CA US",2020-07-20,,96,62,
USC00047813,"SAN JACINTO, CA US",2020-07-21,,97,63,
USC00047813,"SAN JACINTO, CA US",2020-07-22,,91,60,
USC00047813,"SAN JACINTO, CA US",2020-07-23,,89,58,
USC00047813,"SAN JACINTO, CA US",2020-07-24,,91,57,
USC00047813,"SAN JACINTO, CA US",2020-07-25,,97,59,
USC00047813,"SAN JACINTO, CA US",2020-07-26,,100,62,
USC00047813,"SAN JACINTO, CA US",2020-07-27,,95,63,
USC00047813,"SAN JACINTO, CA US",2020-07-28,,98,61,
USC00047813,"SAN JACINTO, CA US",2020-07-29,,103,60,
USC00047813,"SAN JACINTO, CA US",2020-07-30,,106,66,
USC00047813,"SAN JACINTO, CA US",2020-07-31,,108,72,
USC00047813,"SAN JACINTO, CA US",2020-08-01,,106,71,
USC00047813,"SAN JACINTO, CA US",2020-08-02,,99,66,
USC00047813,"SAN JACINTO, CA US",2020-08-03,,100,65,
USC00047813,"SAN JACINTO, CA US",2020-08-04,,94,66,
USC00047813,"SAN JACINTO, CA US",2020-08-05,,91,61,
USC00047813,"SAN JACINTO, CA US",2020-08-06,,86,60,
USC00047813,"SAN JACINTO, CA US",2020-08-07,,93,57,
USC00047813,"SAN JACINTO, CA US",2020-08-08,,96,59,
USC00047813,"SAN JACINTO, CA US",2020-08-09,,97,62,
USC00047813,"SAN JACINTO, CA US",2020-08-10,,98,62,
USC00047813,"SAN JACINTO, CA US",2020-08-11,,100,62,
USC00047813,"SAN JACINTO, CA US",2020-08-12,,104,62,
USC00047813,"SAN JACINTO, CA US",2020-08-13,,102,72,
USC00047813,"SAN JACINTO, CA US",2020-08-14,,106,72,
USC00047813,"SAN JACINTO, CA US",2020-08-15,,110,75,
USC00047813,"SAN JACINTO, CA US",2020-08-16,,102,75,
USC00047813,"SAN JACINTO, CA US",2020-08-17,,109,74,
USC00047813,"SAN JACINTO, CA US",2020-08-18,,106,76,
USC00047813,"SAN JACINTO, CA US",2020-08-19,,108,73,
USC00047813,"SAN JACINTO, CA US",2020-08-20,,108,73,
USC00047813,"SAN JACINTO, CA US",2020-08-21,,103,72,
USC00047813,"SAN JACINTO, CA US",2020-08-22,,98,76,
USC00047813,"SAN JACINTO, CA US",2020-08-23,,98,70,
USC00047813,"SAN JACINTO, CA US",2020-08-24,,99,78,
USC00047813,"SAN JACINTO, CA US",2020-08-25,,102,69,
USC00047813,"SAN JACINTO, CA US",2020-08-26,,104,69,
USC00047813,"SAN JACINTO, CA US",2020-08-27,,101,68,
