DATE,TAVG,TMAX,TMIN,TOBS
2023-01-08,51.3333,64.3478,40.7826,41.5
2023-01-09,51.0,59.6818,46.4091,46.6667
2023-01-10,48.6667,60.0,44.3913,47.6667
2023-01-11,45.8889,59.5652,40.1304,45.75
2023-01-12,52.4444,64.8696,41.6957,45.0
2023-01-13,52.7778,66.0417,41.5417,43.0
2023-01-14,47.5556,55.5417,42.9167,46.25
2023-01-15,45.6667,54.5833,43.625,42.0
2023-01-16,46.0,56.5217,44.1304,45.5
2023-01-17,41.4444,53.7917,38.125,39.4
2023-01-18,42.1111,56.3182,34.8636,41.3333
2023-01-19,43.0,55.1304,32.8261,32.0
2023-01-20,43.0,56.6364,35.4091,43.0
2023-01-21,45.0,58.7826,33.8261,40.5
2023-01-22,44.7778,58.0435,32.7826,36.0
2023-01-23,43.5556,57.0455,38.1818,42.0
2023-01-24,47.7778,63.1429,36.9524,46.5
2023-01-25,50.3333,65.8261,37.087,46.0
2023-01-26,49.6667,61.1304,41.5217,42.25
2023-01-27,49.0,64.8333,35.5833,44.4
2023-01-28,46.5556,60.7273,34.9091,37.6667
2023-01-29,42.7778,53.2174,39.5217,37.25
2023-01-30,43.3333,55.1667,38.25,37.25
2023-01-31,44.5556,55.5217,39.3913,36.3333
2023-02-01,47.8889,62.3913,37.7826,47.3333
2023-02-02,49.7778,65.8636,35.0,48.5
2023-02-03,51.6667,66.4783,39.8261,47.3333
2023-02-04,52.8889,69.5833,37.9583,39.0
2023-02-05,49.4444,64.5,39.5,43.8
2023-02-06,48.2222,63.0833,39.2083,47.8
2023-02-07,50.8889,64.1739,41.3478,46.25
2023-02-08,53.4444,69.6364,40.5909,49.6667
2023-02-09,56.2222,71.8696,42.7826,56.75
2023-02-10,53.5556,69.5652,43.0435,45.0
2023-02-11,48.2222,62.0,38.5417,42.8
2023-02-12,44.1111,59.3333,36.875,39.8
2023-02-13,45.7778,58.1667,40.4583,40.75
2023-02-14,42.0,53.75,37.0833,41.4
2023-02-15,39.4444,55.5652,32.3478,41.0
2023-02-16,43.1111,56.4167,31.25,38.4
2023-02-17,46.1111,59.4783,36.3043,39.5
2023-02-18,49.0,63.4167,36.375,41.0
2023-02-19,49.8889,66.5417,35.9167,40.0
2023-02-20,53.5556,70.125,39.5833,42.8
2023-02-21,50.1111,66.2083,39.6667,46.5
2023-02-22,38.5556,52.8696,38.2174,40.75
2023-02-23,36.6667,47.5,34.625,34.0
2023-02-24,42.5556,52.25,35.375,35.2
2023-02-25,39.6667,51.0417,36.4167,39.0
2023-02-26,38.3333,50.7083,33.2917,31.4
2023-02-27,40.6667,52.5833,32.8333,35.4
2023-02-28,42.3333,54.1667,39.0,38.4
2023-03-01,37.6667,48.5833,35.4167,36.4
2023-03-02,42.7778,58.3913,32.7391,40.0
2023-03-03,45.4444,60.6087,34.7826,38.75
2023-03-04,45.1111,58.2609,36.2174,41.25
2023-03-05,43.6667,55.3043,39.1304,37.25
2023-03-06,44.8889,58.0435,40.7826,42.0
2023-03-07,45.5556,60.4348,39.3043,46.75
2023-03-08,45.7778,62.7391,38.1739,44.5
2023-03-09,52.5556,68.8333,41.2917,48.0
2023-03-10,52.2222,61.125,48.6667,52.2
2023-03-11,55.7778,66.375,51.0833,51.4
2023-03-12,55.4444,68.6667,49.1667,50.8
2023-03-13,54.7778,69.3333,49.5833,54.0
2023-03-14,52.7778,63.6522,50.4348,52.2
2023-03-15,51.7778,63.2174,48.6522,52.0
2023-03-16,48.5556,62.2727,43.4091,44.0
2023-03-17,52.1111,68.4762,42.5714,49.6667
2023-03-18,55.7778,70.4762,44.5714,56.5
2023-03-19,52.7778,63.0909,48.0909,44.75
2023-03-20,50.5556,62.4762,47.4762,46.0
2023-03-21,45.5556,58.6818,44.9545,46.5
2023-03-22,44.0,55.7273,42.5909,43.5
2023-03-23,44.6667,56.4091,40.0909,37.5
2023-03-24,47.1111,61.0909,40.9091,44.25
2023-03-25,46.4444,61.9565,39.0,42.2
2023-03-26,46.7778,62.1304,38.6087,42.25
2023-03-27,49.5556,65.0909,41.0,50.0
2023-03-28,53.2222,68.6818,40.2727,42.6667
2023-03-29,46.0,58.7143,42.1905,42.0
2023-03-30,41.4444,54.5714,39.5238,41.6667
2023-03-31,48.1111,63.0,35.1818,39.25
2023-04-01,53.3333,69.5,38.5,40.25
2023-04-02,54.7778,71.5,42.1364,45.0
2023-04-03,46.0,61.0476,42.2381,47.6667
2023-04-04,43.2222,59.619,36.7619,44.6667
2023-04-05,48.8889,65.4091,37.5455,47.0
2023-04-06,53.7778,70.7727,41.5909,52.75
2023-04-07,56.0,71.5417,42.7083,49.4
2023-04-08,57.3333,74.0417,45.625,50.2
2023-04-09,64.3333,81.9167,48.2917,54.8
2023-04-10,69.0,85.9167,52.2917,62.0
2023-04-11,65.1111,83.3913,51.3043,56.6667
2023-04-12,57.5556,74.5455,51.8182,59.5
2023-04-13,50.0,64.0,50.087,55.0
2023-04-14,50.1111,66.1667,46.0833,51.5
2023-04-15,58.4444,76.25,44.9167,52.75
2023-04-16,59.6667,75.6522,47.0,50.25
2023-04-17,56.2222,72.5417,49.7083,58.2
2023-04-18,54.3333,70.25,50.2917,56.8
2023-04-19,53.3333,70.2609,45.5217,50.0
2023-04-20,60.8889,78.5,44.3333,58.75
2023-04-21,68.0,85.375,50.5,59.5
2023-04-22,69.0,86.4583,54.3333,64.75
2023-04-23,65.7778,83.2917,54.125,62.0
2023-04-24,61.5556,80.0,53.75,66.5
2023-04-25,61.5556,80.2917,54.2083,64.5
2023-04-26,67.5556,86.1739,53.3913,70.6667
2023-04-27,69.0,86.6522,53.7826,63.0
2023-04-28,70.1111,88.2083,55.8333,71.6
2023-04-29,71.6667,91.4583,56.0833,64.6
2023-04-30,66.2222,86.0417,54.8333,64.0
2023-05-01,54.1111,71.7917,52.1667,61.6
2023-05-02,52.2222,69.0,46.25,51.0
2023-05-03,51.4444,67.0,44.6957,47.75
2023-05-04,49.5556,63.125,46.7083,47.4
2023-05-05,51.6667,64.625,47.375,49.8
2023-05-06,54.3333,69.6957,45.1739,51.25
2023-05-07,57.1111,73.4583,47.875,57.2
2023-05-08,59.3333,76.6667,49.4583,61.4
2023-05-09,57.2222,75.125,50.375,61.5
2023-05-10,53.8889,69.5417,50.0,55.0
2023-05-11,59.1111,75.8333,50.25,59.2
2023-05-12,64.3333,83.7917,51.2083,63.8
2023-05-13,71.1111,89.3333,55.375,73.0
2023-05-14,70.0,88.625,56.6667,66.75
2023-05-15,70.7778,87.8333,57.375,68.75
2023-05-16,72.2222,89.6667,59.875,72.6
2023-05-17,72.8889,89.6667,59.9167,71.5
2023-05-18,70.8889,86.2917,58.875,71.0
2023-05-19,67.6667,83.0417,59.2083,73.0
2023-05-20,69.5556,86.0435,60.5217,68.0
2023-05-21,68.6667,86.5417,60.1667,68.2
2023-05-22,69.2222,85.9565,59.2174,70.25
2023-05-23,65.5556,80.6667,58.875,68.8
2023-05-24,62.7778,79.5,56.5,66.75
2023-05-25,60.8889,78.3333,54.7083,64.8
2023-05-26,59.1111,76.0833,52.875,62.2
2023-05-27,62.3333,79.7083,53.9167,63.2
2023-05-28,62.1111,78.75,55.25,66.4
2023-05-29,61.4444,77.0833,55.25,65.0
2023-05-30,59.6667,76.2917,54.625,65.0
2023-05-31,55.7778,69.2917,53.5,59.4
2023-06-01,59.8889,73.6087,54.2609,62.25
2023-06-02,63.6667,80.0417,55.5417,68.4
2023-06-03,67.0,85.0,53.8696,65.75
2023-06-04,68.2222,85.6522,57.0435,65.6667
2023-06-05,61.6667,78.6667,56.6667,68.4
2023-06-06,59.2222,76.5417,53.2083,62.8
2023-06-07,60.1111,76.4167,54.375,64.6
2023-06-08,64.0,80.5,54.875,65.4
2023-06-09,64.5556,80.5833,56.25,67.6
2023-06-10,63.1111,79.375,57.4583,67.25
2023-06-11,58.1111,72.1667,57.2083,59.8
2023-06-12,58.7778,71.5,55.25,60.8
2023-06-13,64.0,79.4583,56.125,67.2
2023-06-14,64.3333,80.4167,57.3333,70.4
2023-06-15,65.7778,82.0833,59.25,71.2
2023-06-16,69.1111,86.75,61.125,70.8
2023-06-17,73.8889,91.4583,62.375,73.0
2023-06-18,70.5556,87.5833,61.9167,71.6
2023-06-19,66.1111,84.25,60.0,72.2
2023-06-20,67.3333,85.9583,57.6667,70.6
2023-06-21,68.3333,87.1667,57.0833,69.2
2023-06-22,63.8889,82.3913,53.9565,66.25
2023-06-23,63.3333,83.5,52.1667,64.2
2023-06-24,67.1111,86.4783,53.125,68.2
2023-06-25,68.3333,87.7917,55.4167,69.2
2023-06-26,69.3333,87.8261,56.8696,69.25
2023-06-27,70.4444,88.4783,57.1304,71.0
2023-06-28,68.1111,87.0417,57.125,70.0
2023-06-29,72.0,91.7727,58.5,75.3333
2023-06-30,79.6667,98.5417,62.4583,79.2
2023-07-01,82.5556,100.5652,65.3478,76.5
2023-07-02,83.2222,100.4348,67.2174,78.0
2023-07-03,83.1111,100.1739,67.2609,80.0
2023-07-04,77.2222,96.1739,65.0435,76.75
2023-07-05,74.6667,94.5217,59.6087,71.75
2023-07-06,72.8889,91.6957,59.2174,76.2
2023-07-07,71.4444,91.625,60.375,76.8
2023-07-08,72.5556,92.0833,59.5833,71.6
2023-07-09,73.7778,92.6667,61.1667,77.8
2023-07-10,78.8889,97.1667,62.9167,78.6
2023-07-11,82.2222,99.125,68.2083,80.0
2023-07-12,83.0,98.9583,72.5833,81.0
2023-07-13,82.0,99.6667,72.5417,83.4
2023-07-14,84.5556,102.3333,70.8333,84.6
2023-07-15,87.0,104.25,72.0417,85.6
2023-07-16,87.0,103.25,73.6667,87.8
2023-07-17,86.2222,102.375,75.9583,86.4
2023-07-18,84.8889,102.1667,74.1667,84.8
2023-07-19,85.3333,102.5,73.8333,84.6
2023-07-20,86.4444,103.9565,72.8261,87.25
2023-07-21,85.7778,102.0435,72.8261,88.75
2023-07-22,86.1111,103.0,73.1667,84.3333
2023-07-23,81.4444,96.9167,73.4583,80.25
2023-07-24,85.4444,102.2083,71.5833,84.0
2023-07-25,87.4444,103.9565,73.7391,84.3333
2023-07-26,87.0,104.3043,74.2174,86.75
2023-07-27,86.2222,104.3333,73.2083,86.2
2023-07-28,85.7778,102.7083,73.2917,86.8
2023-07-29,86.3333,103.3333,74.75,83.8
2023-07-30,84.8889,100.5,74.3333,83.75
2023-07-31,79.8889,93.7083,73.4167,77.2
2023-08-01,79.5556,93.6522,71.2609,75.5
2023-08-02,80.6667,97.3043,69.8261,83.0
2023-08-03,77.0,95.2609,65.2174,77.25
2023-08-04,76.3333,95.7826,62.087,78.2
2023-08-05,81.4444,100.375,64.375,74.4
2023-08-06,83.3333,101.375,67.4167,76.4
2023-08-07,80.6667,98.5833,66.5417,77.2
2023-08-08,77.5556,94.6522,68.0909,75.5
2023-08-09,76.3333,93.1739,69.4348,73.6667
2023-08-10,73.2222,88.9545,69.2727,80.6667
2023-08-11,72.7778,89.2857,66.5714,77.5
2023-08-12,75.7778,92.5714,65.8095,80.3333
2023-08-13,77.5556,94.9524,66.8095,77.0
2023-08-14,81.5556,99.1905,68.4762,80.0
2023-08-15,84.2222,102.0,73.5,87.3333
2023-08-16,85.3333,104.0435,76.1304,86.0
2023-08-17,84.4444,102.5217,72.6522,85.75
2023-08-18,81.5556,100.3478,70.913,89.3333
2023-08-19,73.6667,86.7826,69.6957,81.0
2023-08-20,67.5556,77.4091,64.5,71.25
2023-08-21,67.4444,81.6818,62.5909,69.0
2023-08-22,73.1111,89.2174,63.1304,73.25
2023-08-23,77.8889,95.6087,66.1739,77.5
2023-08-24,77.3333,94.0435,69.2609,82.5
2023-08-25,78.5556,97.5,67.1818,82.5
2023-08-26,81.2222,100.3182,67.5909,82.0
2023-08-27,84.7778,103.3043,70.6087,84.0
2023-08-28,86.4444,105.5,72.9091,90.3333
2023-08-29,87.2222,106.0,74.0,88.25
2023-08-30,86.5556,102.6364,74.5909,83.6667
2023-08-31,82.0,98.6957,72.9565,84.6667
2023-09-01,73.0,89.5,68.0909,79.75
2023-09-02,70.7778,82.3043,67.4783,67.8
2023-09-03,69.3333,83.25,63.625,69.6
2023-09-04,66.3333,83.6667,60.2917,67.0
2023-09-05,68.3333,84.0833,59.75,68.4
2023-09-06,72.0,88.7917,62.625,74.2
2023-09-07,77.0,93.4167,62.375,72.2
2023-09-08,81.2222,97.5,67.375,77.4
2023-09-09,82.4444,99.5833,71.125,75.5
2023-09-10,78.2222,94.3478,72.3043,78.6667
2023-09-11,76.2222,90.5217,68.6522,70.6667
2023-09-12,74.4444,90.1304,64.8696,76.25
2023-09-13,69.2222,87.8333,60.9583,70.6
2023-09-14,69.4444,87.2083,60.7917,71.8
2023-09-15,69.8889,88.2917,62.5,72.0
2023-09-16,69.3333,84.5652,63.6667,71.5
2023-09-17,68.0,83.6667,62.087,68.0
2023-09-18,66.2222,83.4167,60.5417,67.4
2023-09-19,66.6667,84.7917,57.0,66.5
2023-09-20,63.5556,80.0833,59.0833,65.0
2023-09-21,62.7778,78.6667,57.0833,62.2
2023-09-22,64.7778,80.1667,55.6667,63.6
2023-09-23,69.2222,84.6667,59.0833,67.2
2023-09-24,69.7778,88.5,57.2083,63.6
2023-09-25,69.6667,88.3913,56.7826,64.75
2023-09-26,70.6667,90.4348,56.7826,69.6
2023-09-27,71.3333,91.4348,56.6087,65.5
2023-09-28,69.1111,87.0435,56.1304,67.0
2023-09-29,64.6667,82.7917,57.25,67.25
2023-09-30,58.2222,73.4583,56.9583,58.2
2023-10-01,55.4444,68.1739,51.6957,49.0
2023-10-02,57.7778,73.5217,47.8261,55.6
2023-10-03,65.1111,81.3333,51.7083,64.4
2023-10-04,71.7778,87.6667,57.0833,67.4
2023-10-05,74.6667,91.6957,60.2609,70.3333
2023-10-06,75.8889,94.8261,60.913,74.75
2023-10-07,77.4444,95.4583,61.4167,66.5
2023-10-08,76.8889,94.75,63.125,65.4
2023-10-09,73.4444,90.7826,59.6957,64.0
2023-10-10,66.6667,83.4783,57.5217,67.0
2023-10-11,61.8889,78.25,57.4583,63.0
2023-10-12,63.7778,81.8696,52.9565,57.6667
2023-10-13,64.4444,80.7826,51.6522,59.5
2023-10-14,66.0,84.2609,51.2174,54.3333
2023-10-15,71.5556,91.0,54.3913,61.0
2023-10-16,73.1111,92.0833,56.875,65.6
2023-10-17,72.4444,91.25,57.875,66.6
2023-10-18,76.0,94.6522,58.4783,67.0
2023-10-19,77.1111,95.7391,60.3478,67.75
2023-10-20,76.7778,95.1739,61.2609,64.75
2023-10-21,72.2222,90.7083,59.9583,63.8
2023-10-22,63.5556,81.875,55.8333,57.75
2023-10-23,58.7778,73.7917,54.7826,57.2
2023-10-24,61.1111,77.4583,51.875,59.25
2023-10-25,58.2222,71.2917,54.0833,58.5
2023-10-26,59.6667,75.3478,54.6957,59.75
2023-10-27,58.6667,75.913,52.8696,58.75
2023-10-28,57.3333,74.2917,50.9583,56.2
2023-10-29,57.1111,71.1667,50.0417,54.4
2023-10-30,59.3333,73.0417,48.9583,57.2
2023-10-31,62.2222,77.6667,50.625,60.2
2023-11-01,62.7778,80.3043,46.913,54.5
2023-11-02,62.7778,82.0,45.4167,51.6
2023-11-03,63.6667,82.9583,46.3333,54.4
2023-11-04,64.8889,84.0833,47.5417,51.0
2023-11-05,67.2222,84.7083,48.7083,51.8
2023-11-06,65.0,82.0,49.2917,54.2
2023-11-07,56.5556,72.1667,50.2083,59.0
2023-11-08,56.2222,72.25,48.1739,56.0
2023-11-09,57.3333,71.375,49.4348,53.0
2023-11-10,55.7778,72.9167,42.1739,52.8
2023-11-11,59.6667,76.9167,43.375,52.0
2023-11-12,61.7778,78.625,46.0417,52.0
2023-11-13,60.5556,76.0,47.1667,52.0
2023-11-14,61.2222,77.9583,45.2917,51.6
2023-11-15,57.5556,70.5652,48.8696,52.75
2023-11-16,56.2222,69.125,49.625,52.8
2023-11-17,57.2222,71.3333,46.5,49.8
2023-11-18,56.0,68.25,50.9167,52.0
2023-11-19,55.0,68.25,50.0417,52.8
2023-11-20,56.0,68.9167,49.4167,51.0
2023-11-21,59.1111,72.4167,51.3333,56.2
2023-11-22,58.7778,74.6667,46.4583,52.6
2023-11-23,55.6667,70.0,46.9167,49.6
2023-11-24,51.1111,64.0417,46.375,48.0
2023-11-25,48.5556,63.75,41.4167,46.0
2023-11-26,49.5556,61.9583,42.625,44.6
2023-11-27,51.6667,65.0417,44.75,47.0
2023-11-28,52.6667,67.6667,43.2083,48.0
2023-11-29,48.2222,62.9524,40.381,42.0
2023-11-30,48.5556,59.0455,43.8182,40.5
2023-12-01,47.8889,61.381,40.8636,43.0
2023-12-02,48.8889,64.2727,38.1364,40.75
2023-12-03,51.4444,67.4091,38.9091,45.4
2023-12-04,57.4444,72.8182,43.5909,51.75
2023-12-05,61.4444,76.5217,47.3478,55.75
2023-12-06,59.1111,75.8636,45.0,51.0
2023-12-07,52.1111,68.0,43.6087,50.0
2023-12-08,52.0,68.125,42.2917,52.2
2023-12-09,51.5556,64.4167,45.0833,48.4
2023-12-10,53.8889,69.25,42.125,45.6
2023-12-11,55.6667,71.0,41.375,48.0
2023-12-12,51.4444,67.7917,38.125,45.4
2023-12-13,51.4444,66.75,38.0,51.2
2023-12-14,52.6667,69.087,38.8261,43.75
2023-12-15,56.4444,72.1304,42.5652,48.2
2023-12-16,57.7778,74.8261,43.2609,45.0
2023-12-17,59.3333,74.913,44.1304,45.5
2023-12-18,57.5556,70.8261,46.5217,49.25
2023-12-19,54.3333,64.75,47.4583,47.2
2023-12-20,54.6667,66.3333,47.1667,48.8
2023-12-21,54.6667,67.0435,48.0,49.3333
2023-12-22,50.4444,61.2174,47.5217,53.75
2023-12-23,48.8889,60.125,43.6667,44.8
2023-12-24,48.4444,62.625,41.875,41.2
2023-12-25,50.0,64.9583,39.7083,42.4
2023-12-26,51.8889,65.4583,42.2083,47.2
2023-12-27,52.3333,66.0417,42.75,46.0
2023-12-28,52.1111,67.625,41.7083,44.6
2023-12-29,53.6667,67.2083,42.1667,42.25
2023-12-30,47.4444,59.125,41.4583,39.8
2023-12-31,,59.0714,41.0714,37.0
